,10,20,50,100,200,500,1000,2000,5000,10000,20000,50000,100000
soc-gemsec-HU.txt,641.0,1142.0,2345.0,3906.0,6395.0,11764.0,17940.0,25857.0,37492.0,44622.0,47538.0,47538.0,47538.0
fb-pages-tvshow.txt,459.0,692.0,1169.0,1656.0,2230.0,3064.0,3636.0,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0
soc-flickr-und.txt,90981.0,122816.0,168120.0,205760.0,243450.0,294174.0,339168.0,397221.0,507526.0,630286.0,798180.0,1095491.0,1356570.0
youtube-u-growth.txt,310101.0,387552.0,507744.0,617691.0,745219.0,932099.0,1081887.0,1232589.0,1427705.0,1577682.0,1739832.0,2003154.0,2259488.0
Facebook.txt,2101.0,3217.0,5213.0,7062.0,9144.0,12342.0,15022.0,17721.0,21303.0,22470.0,22470.0,22470.0,22470.0
soc-catster.txt,5756.0,7448.0,10539.0,13651.0,17696.0,24718.0,31591.0,39987.0,54326.0,66900.0,79909.0,109909.0,149700.0
hyves.txt,105524.0,115470.0,136536.0,163899.0,206037.0,289650.0,372208.0,484855.0,717816.0,889993.0,1016555.0,1262899.0,1402673.0
soc-gemsec-HR.txt,1616.0,2795.0,5188.0,8088.0,12151.0,19583.0,26866.0,34988.0,45438.0,52017.0,54573.0,54573.0,54573.0
fb-pages-artist.txt,6984.0,9959.0,14495.0,18654.0,23054.0,29155.0,33862.0,38610.0,44634.0,49634.0,50515.0,50515.0,50515.0
fb-pages-company.txt,962.0,1478.0,2445.0,3440.0,4710.0,6898.0,8853.0,11122.0,14113.0,14113.0,14113.0,14113.0,14113.0
douban.txt,1831.0,2943.0,5247.0,8141.0,13317.0,27507.0,47761.0,79949.0,136247.0,154908.0,154908.0,154908.0,154908.0
topology.txt,12015.0,14844.0,18830.0,22081.0,25369.0,29376.0,31849.0,33712.0,34761.0,34761.0,34761.0,34761.0,34761.0
dnc-corecipient.txt,553.0,603.0,685.0,768.0,868.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0
ca-AstroPh.txt,2275.0,3365.0,5408.0,7441.0,9809.0,13279.0,15913.0,18187.0,18771.0,18771.0,18771.0,18771.0,18771.0
roadNet-CA.txt,86.0,166.0,376.0,726.0,1347.0,3147.0,6147.0,11272.0,26272.0,51272.0,93774.0,213774.0,413774.0
fb-pages-sport.txt,1621.0,2418.0,3852.0,5184.0,6774.0,8993.0,10686.0,12141.0,13866.0,13866.0,13866.0,13866.0,13866.0
